state_name,assembly_constituency_number,assembly_constituency_name,candidate_name,candidate_sex,candidate_age,candidate_category,party_name,secured_votes,percentage_of_votes,total_voters,total_votes_in_state,PERCENT_VOTES_POLLED,candidate_position
Maharashtra,22,Buldhana,MOHD. SAJJAD ABDUL KHALIK,MALE,50,GENERAL,AIMIM,3792,2.116095046,306272,179198,58.50942953,5
Maharashtra,22,Buldhana,ABDUL RAJJAK ABDUL SATTAR,MALE,56,GENERAL,BSP,2914,1.62613422,306272,179198,58.50942953,6
Maharashtra,22,Buldhana,NOTA,NOTA,0,NOTA,NOTA,1088,0.607149633,306272,179198,58.50942953,7
Maharashtra,22,Buldhana,VIJAY RAMKRUSHNA KALE,MALE,49,GENERAL,IND,650,0.362727263,306272,179198,58.50942953,8
Maharashtra,23,Chikhli,SHWETA VIDYADHAR MAHALE,FEMALE,36,GENERAL,BJP,93515,48.15842869,295018,194182,65.82039062,1
Maharashtra,23,Chikhli,BONDRE RAHUL SIDDHAVINAYAK,MALE,49,GENERAL,INC,86705,44.6514095,295018,194182,65.82039062,2
Maharashtra,23,Chikhli,ASHOK SHIVSINGH SURADKAR,MALE,55,GENERAL,VBA,9661,4.975229424,295018,194182,65.82039062,3
Maharashtra,23,Chikhli,PARVEEN BI SAYYED HARUN,FEMALE,45,GENERAL,BSP,1109,0.571113697,295018,194182,65.82039062,4
Maharashtra,23,Chikhli,NOTA,NOTA,0,NOTA,NOTA,1035,0.533005119,295018,194182,65.82039062,5
Maharashtra,23,Chikhli,DEVANAND PANDURANG GAWAI,MALE,49,SC,IND,551,0.283754416,295018,194182,65.82039062,6
Maharashtra,23,Chikhli,RAJENDRA VISHVANATH JAWANJAL,MALE,45,GENERAL,IND,507,0.261095261,295018,194182,65.82039062,7
Maharashtra,23,Chikhli,ABDUL SALIM ABDUL NOORMOHAMMAD MEMAN,MALE,50,GENERAL,IND,415,0.213717028,295018,194182,65.82039062,8
Maharashtra,23,Chikhli,DADARAO SHRIRAM PADGHAN,MALE,42,GENERAL,IND,274,0.141104737,295018,194182,65.82039062,9
Maharashtra,23,Chikhli,IMRAN KHAN UMAR KHAN,MALE,35,GENERAL,IND,226,0.116385659,295018,194182,65.82039062,10
Maharashtra,23,Chikhli,DAGDUBA SHANKAR SALVE,MALE,55,SC,IND,184,0.094756466,295018,194182,65.82039062,11
Maharashtra,24,Sindkhed Raja,DR. RAJENDRA BHASKARRAO SHINGANE,MALE,58,GENERAL,NCP,81701,40.58366242,312571,201315,64.40616692,1
Maharashtra,24,Sindkhed Raja,Khedekar Dr.Shashikant Narsingrao,MALE,62,GENERAL,SHS,72763,36.14385416,312571,201315,64.40616692,2
Maharashtra,24,Sindkhed Raja,SAVITA SHIVAJI MUNDHE,FEMALE,42,GENERAL,VBA,39875,19.80726722,312571,201315,64.40616692,3
Maharashtra,24,Sindkhed Raja,NOTA,NOTA,0,NOTA,NOTA,1616,0.802722102,312571,201315,64.40616692,4
Maharashtra,24,Sindkhed Raja,SHIVSHANKAR DATTATRAY WAYAL,MALE,32,GENERAL,BSP,1315,0.653205176,312571,201315,64.40616692,5
Maharashtra,24,Sindkhed Raja,BHAGWAT DEVIDAS RATHOD,MALE,28,GENERAL,IND,922,0.457988724,312571,201315,64.40616692,6
Maharashtra,24,Sindkhed Raja,SHRIKRUSHNA UTTAM DOLAS,MALE,28,GENERAL,IND,789,0.391923106,312571,201315,64.40616692,7
Maharashtra,24,Sindkhed Raja,Rajendra Uttamrao Shingne,MALE,50,GENERAL,IND,643,0.319399945,312571,201315,64.40616692,8
Maharashtra,24,Sindkhed Raja,Pravin Kumar Shriram More,MALE,29,SC,IND,622,0.308968532,312571,201315,64.40616692,9
Maharashtra,24,Sindkhed Raja,BHAI VIKAS NANDVE,MALE,27,SC,IND,615,0.305491394,312571,201315,64.40616692,10
Maharashtra,24,Sindkhed Raja,Eknath Narendra Deshmukh,MALE,33,GENERAL,IND,454,0.225517224,312571,201315,64.40616692,11
Maharashtra,25,Mehkar ,Sanjay Bhaskar Raymulkar,MALE,51,SC,SHS,112038,64.0890994,293549,174816,59.55257896,1
Maharashtra,25,Mehkar ,Adv.Anant Sakharam Wankhede,MALE,53,SC,INC,49836,28.50768808,293549,174816,59.55257896,2
Maharashtra,25,Mehkar ,Aabarao Shriram Wagh,MALE,39,SC,VBA,8050,4.604841662,293549,174816,59.55257896,3
Maharashtra,25,Mehkar ,NOTA,NOTA,0,NOTA,NOTA,2241,1.281919275,293549,174816,59.55257896,4
Maharashtra,25,Mehkar ,Anil Devrao Khadse,MALE,42,SC,BSP,1411,0.807134358,293549,174816,59.55257896,5
Maharashtra,25,Mehkar ,Manwatkar Laxman Krishnaji,MALE,66,SC,IND,1240,0.709317225,293549,174816,59.55257896,6
Maharashtra,26,Khamgaon,AKASH PANDURANG FUNDKAR,MALE,36,GENERAL,BJP,90757,45.79731646,280436,198171,70.66532114,1
Maharashtra,26,Khamgaon,DNYANESHWAR PURUSHOTTAM PATIL,MALE,50,GENERAL,INC,73789,37.2350142,280436,198171,70.66532114,2
Maharashtra,26,Khamgaon,VASATKAR SHARAD SUKHDEV,MALE,64,GENERAL,VBA,25957,13.09828381,280436,198171,70.66532114,3
Maharashtra,26,Khamgaon,NOTA,NOTA,0,NOTA,NOTA,1873,0.945143336,280436,198171,70.66532114,4
Maharashtra,26,Khamgaon,Adv. DILIP MANOHAR BHAGAT,MALE,46,SC,BSP,1424,0.718571335,280436,198171,70.66532114,5
Maharashtra,26,Khamgaon,MOHMMED AZHAR MOHMMAD SHAUKAT,MALE,40,GENERAL,TPSTP,1294,0.652971424,280436,198171,70.66532114,6
Maharashtra,26,Khamgaon,AZMATULLAH KHAN RAHEMATULLAH KHAN,MALE,46,GENERAL,IND,914,0.461217837,280436,198171,70.66532114,7
Maharashtra,26,Khamgaon,SHABBIRKHAN GULSHERKHAN,MALE,57,GENERAL,IND,679,0.342633382,280436,198171,70.66532114,8
Maharashtra,26,Khamgaon,BHIMRAO HARISHCHANDRA GAWAI,MALE,42,SC,IND,373,0.188221284,280436,198171,70.66532114,9
Maharashtra,26,Khamgaon,UDDHAO ONKAR ATOLE,MALE,62,GENERAL,IND,357,0.180147448,280436,198171,70.66532114,10
Maharashtra,26,Khamgaon,SHYAM BANSILAL SHARMA,MALE,51,GENERAL,IND,340,0.171568998,280436,198171,70.66532114,11
Maharashtra,26,Khamgaon,AKASH DEVIDAS GAWAI,MALE,26,SC,IND,217,0.10950139,280436,198171,70.66532114,12
Maharashtra,26,Khamgaon,RAMESH KESHAORAO KHIRADKAR,MALE,51,SC,IND,197,0.099409096,280436,198171,70.66532114,13
Maharashtra,27,Jalgaon (Jamod),Kute Dr. Sanjay Shriram,MALE,50,GENERAL,BJP,102735,50.42530321,289736,203737,70.3181517,1
Maharashtra,27,Jalgaon (Jamod),Dr. Swati Sandeep Wakekar,FEMALE,36,GENERAL,INC,67504,33.13291155,289736,203737,70.3181517,2
Maharashtra,27,Jalgaon (Jamod),Sangitrao Bhaskarrao Bhongal,MALE,44,GENERAL,VBA,29985,14.71750345,289736,203737,70.3181517,3
Maharashtra,27,Jalgaon (Jamod),NOTA,NOTA,0,NOTA,NOTA,2232,1.095530022,289736,203737,70.3181517,4
Maharashtra,27,Jalgaon (Jamod),Ramesh Dattu Nawthale,MALE,52,GENERAL,BSP,1281,0.628751773,289736,203737,70.3181517,5
Maharashtra,28,Akot,Prakash Gunwantrao Bharsakale,MALE,67,GENERAL,BJP,48586,26.56206435,285150,182915,64.14694021,1
Maharashtra,28,Akot,Adv. Santosh Vasant Rahate,MALE,44,GENERAL,VBA,41326,22.59300768,285150,182915,64.14694021,2
Maharashtra,28,Akot,Anil Manikrao Gawande,MALE,45,GENERAL,IND,28183,15.40770303,285150,182915,64.14694021,3
Maharashtra,28,Akot,Bodkhe Sanjay Ramdas,MALE,47,GENERAL,INC,27679,15.13216521,285150,182915,64.14694021,4
Maharashtra,28,Akot,Tushar Najukrao Pundkar,MALE,33,GENERAL,PHJSP,23934,13.08476615,285150,182915,64.14694021,5
Maharashtra,28,Akot,Ramkrushna Laxman Dhigar,MALE,35,ST,IND,3817,2.086761611,285150,182915,64.14694021,6
Maharashtra,28,Akot,Abdul Sadique Abdul Khalique,MALE,58,GENERAL,IND,2947,1.611130853,285150,182915,64.14694021,7
Maharashtra,28,Akot,Gajanan Shantaram Tayade,MALE,35,SC,MPS(T),1288,0.704152202,285150,182915,64.14694021,8
Maharashtra,28,Akot,NOTA,NOTA,0,NOTA,NOTA,857,0.468523631,285150,182915,64.14694021,9
Maharashtra,28,Akot,Ravindra Madhukar Phate,MALE,43,GENERAL,MNS,792,0.432988,285150,182915,64.14694021,10
Maharashtra,28,Akot,Santosh Suryabhan Deulkar,MALE,44,GENERAL,PPID,777,0.42478747,285150,182915,64.14694021,11
Maharashtra,28,Akot,Vijay VIitthalrao Kogade,MALE,52,GENERAL,IND,655,0.358089823,285150,182915,64.14694021,12
Maharashtra,28,Akot,Amol Motiram Vyavahare,MALE,32,GENERAL,VMP,600,0.328021212,285150,182915,64.14694021,13
Maharashtra,28,Akot,Mahadev Vishram Wankhade,MALE,75,SC,IND,362,0.197906131,285150,182915,64.14694021,14
Maharashtra,28,Akot,Ashok Kisanrao Thorat,MALE,50,SC,IND,320,0.174944646,285150,182915,64.14694021,15
Maharashtra,28,Akot,Waman Baldev Sarkate,MALE,65,SC,BSP,317,0.17330454,285150,182915,64.14694021,16
Maharashtra,28,Akot,Jitendra Basavant Sable,MALE,35,GENERAL,IND,270,0.147609545,285150,182915,64.14694021,17
Maharashtra,28,Akot,Pramod Ramchandra Khandare,MALE,48,SC,IND,205,0.112073914,285150,182915,64.14694021,18
Maharashtra,29,Balapur,Nitinkumar Bhikanrao Tale,MALE,46,GENERAL,SHS,69343,35.47990974,295885,195443,66.0537033,1
Maharashtra,29,Balapur,Dr. Dhairyavardhan Haribhau Pundkar,MALE,48,GENERAL,VBA,50555,25.86687679,295885,195443,66.0537033,2
Maharashtra,29,Balapur,Dr. Rahman Khan Haji Kale Khan,MALE,55,GENERAL,AIMIM,44507,22.77236841,295885,195443,66.0537033,3
Maharashtra,29,Balapur,Sangram Gulabrao Gawande,MALE,34,GENERAL,NCP,16497,8.440824179,295885,195443,66.0537033,4
Maharashtra,29,Balapur,Dudhe Tukaram Ukarda,MALE,53,GENERAL,SWP,6262,3.204003213,295885,195443,66.0537033,5
Maharashtra,29,Balapur,NOTA,NOTA,0,NOTA,NOTA,1753,0.896936703,295885,195443,66.0537033,6
Maharashtra,29,Balapur,Atharkha Afasar khan,MALE,47,GENERAL,BMUP,1087,0.556172388,295885,195443,66.0537033,7
Maharashtra,29,Balapur,Vinod Lalsing Jadhav,MALE,38,GENERAL,IND,1075,0.55003249,295885,195443,66.0537033,8
Maharashtra,29,Balapur,Ashwajit Kashiram Sirsat,MALE,40,SC,IND,730,0.373510435,295885,195443,66.0537033,9
Maharashtra,29,Balapur,Varsha Sanjay Bagade,FEMALE,39,GENERAL,IND,705,0.360718982,295885,195443,66.0537033,10
Maharashtra,29,Balapur,Dinkar Suryabhan Ranbavale,MALE,52,SC,MPS(T),683,0.349462503,295885,195443,66.0537033,11
Maharashtra,29,Balapur,Shaikh Kalim Shaikh Majid,MALE,29,GENERAL,BSP,607,0.310576485,295885,195443,66.0537033,12
Maharashtra,29,Balapur,Sunita Sudhakar Wankhade,FEMALE,40,SC,PPID,576,0.294715083,295885,195443,66.0537033,13
Maharashtra,29,Balapur,Raees Ahmad Shaikh Noor,MALE,32,GENERAL,IND,471,0.240990979,295885,195443,66.0537033,14
Maharashtra,29,Balapur,Sachin Ganpat Sharma,MALE,41,GENERAL,IND,329,0.168335525,295885,195443,66.0537033,15
Maharashtra,29,Balapur,Nitinkumar Manik Tajane,MALE,41,SC,IND,263,0.134566088,295885,195443,66.0537033,16
Maharashtra,30,Akola West,Govardhan Mangilal Sharma @ Lalaji,MALE,70,GENERAL,BJP,73262,43.23364177,332220,169456,51.00716393,1
Maharashtra,30,Akola West,Sajid Khan Mannan Khan,MALE,44,GENERAL,INC,70669,41.70345104,332220,169456,51.00716393,2
Maharashtra,30,Akola West,Madan Bhargad,MALE,56,GENERAL,VBA,20687,12.20788877,332220,169456,51.00716393,3
Maharashtra,30,Akola West,NOTA,NOTA,0,NOTA,NOTA,2617,1.544353697,332220,169456,51.00716393,4
Maharashtra,30,Akola West,Ravindra Ganeshrao Mundhe,MALE,36,GENERAL,IND,531,0.313355679,332220,169456,51.00716393,5
Maharashtra,30,Akola West,Dhananjay Pralhadrao Nalat,MALE,49,GENERAL,BSP,512,0.302143329,332220,169456,51.00716393,6
Maharashtra,30,Akola West,Janardan Narayanrao Kanade,MALE,70,GENERAL,RSSDP,482,0.284439619,332220,169456,51.00716393,7
Maharashtra,30,Akola West,Pro. Suman Madhukar Tirpude,FEMALE,67,SC,PPID,251,0.148121046,332220,169456,51.00716393,8
Maharashtra,30,Akola West,Shakti Das Kharare,MALE,34,SC,BMUP,244,0.14399018,332220,169456,51.00716393,9
Maharashtra,30,Akola West,Rahul Ashok Jadhao,MALE,39,SC,IND,201,0.118614862,332220,169456,51.00716393,10
Maharashtra,31,Akola East,Randhir Pralhadrao Sawarkar,MALE,45,GENERAL,BJP,100475,51.96830438,344835,193339,56.06710456,1
Maharashtra,31,Akola East,Bhade Haridas Pandhari,MALE,62,GENERAL,VBA,75752,39.18092056,344835,193339,56.06710456,2
Maharashtra,31,Akola East,Vivek Ramrao Paraskar,MALE,59,GENERAL,INC,9533,4.930717548,344835,193339,56.06710456,3
Maharashtra,31,Akola East,NOTA,NOTA,0,NOTA,NOTA,2381,1.231515628,344835,193339,56.06710456,4
Maharashtra,31,Akola East,Prafulla Alis Prashant Sahebrao Bharsakal,MALE,44,GENERAL,SBBGP,833,0.430849441,344835,193339,56.06710456,5
Maharashtra,31,Akola East,Ajabrao Ramrao Tale,MALE,57,GENERAL,IND,743,0.384299081,344835,193339,56.06710456,6
Maharashtra,31,Akola East,Priti Pramod Sadanshiv,FEMALE,25,SC,RPIS,709,0.366713389,344835,193339,56.06710456,7
Maharashtra,31,Akola East,Athawale Sanjay Gopalrao,MALE,47,SC,IND,628,0.324818066,344835,193339,56.06710456,8
Maharashtra,31,Akola East,Harshal Ashok Shirsat,MALE,28,SC,BMUP,616,0.318611351,344835,193339,56.06710456,9
Maharashtra,31,Akola East,Sheshrao Bhaurao Khadse,MALE,55,GENERAL,BSP,485,0.250854716,344835,193339,56.06710456,10
Maharashtra,31,Akola East,Mahendra Ramesh Bhojane,MALE,37,SC,IND,432,0.223441727,344835,193339,56.06710456,11
Maharashtra,31,Akola East,Nikhil Malti Bhonde,MALE,46,SC,PPID,300,0.155167866,344835,193339,56.06710456,12
Maharashtra,31,Akola East,Anil Bapurao Kaple,MALE,45,GENERAL,IND,258,0.133444365,344835,193339,56.06710456,13
Maharashtra,31,Akola East,Ashok Bhimrao Koltake,MALE,60,GENERAL,IND,194,0.100341887,344835,193339,56.06710456,14
Maharashtra,32,Murtizapur ,Harish Marotiappa Pimpale,MALE,42,SC,BJP,59527,33.92451088,321817,175469,54.52446577,1
Maharashtra,32,Murtizapur ,Awachar Pratibha Prabhakar,FEMALE,52,SC,VBA,57617,32.83599952,321817,175469,54.52446577,2
Maharashtra,32,Murtizapur ,Ravikumar Rameshchandra Rathi,MALE,46,SC,NCP,41155,23.45428537,321817,175469,54.52446577,3
Maharashtra,32,Murtizapur ,Rajkumar Narayanrao Nachane,MALE,51,SC,PHJSP,8764,4.994614433,321817,175469,54.52446577,4
Maharashtra,32,Murtizapur ,Ashish Shankarappa Bare,MALE,30,SC,IND,2445,1.393408522,321817,175469,54.52446577,5
Maharashtra,32,Murtizapur ,NOTA,NOTA,0,NOTA,NOTA,1225,0.698129014,321817,175469,54.52446577,6
Maharashtra,32,Murtizapur ,Ravi Nagorao Meshram,MALE,34,SC,BSP,850,0.484416051,321817,175469,54.52446577,7
Maharashtra,32,Murtizapur ,Gautam Namdeo Kankal,MALE,49,SC,MPS(T),785,0.44737247,321817,175469,54.52446577,8
Maharashtra,32,Murtizapur ,Milind Arjun Jamnik,MALE,37,SC,IND,512,0.291789433,321817,175469,54.52446577,9
Maharashtra,32,Murtizapur ,Pandurang Moropant Ingale,MALE,65,SC,BVA,499,0.284380717,321817,175469,54.52446577,10
Maharashtra,32,Murtizapur ,Baliram Gonduji Ingle,MALE,68,SC,IND,488,0.278111803,321817,175469,54.52446577,11
Maharashtra,32,Murtizapur ,Pravina Laxman Bhatkar,FEMALE,58,SC,BMUP,485,0.2764021,321817,175469,54.52446577,12
Maharashtra,32,Murtizapur ,Sudarshan Pralhad Suradkar,MALE,54,SC,PPID,433,0.246767235,321817,175469,54.52446577,13
Maharashtra,32,Murtizapur ,Rajesh Tulshiram Khade,MALE,44,SC,IND,391,0.222831383,321817,175469,54.52446577,14
Maharashtra,32,Murtizapur ,Dipak Ramchandra Ingle,MALE,55,SC,IND,293,0.166981062,321817,175469,54.52446577,15
Maharashtra,33,Risod,Amit Subhashrao Zanak,MALE,33,GENERAL,INC,69875,34.01617198,308878,205417,66.50425087,1
Maharashtra,33,Risod,Anantrao Vitthalrao Deshmukh,MALE,70,GENERAL,IND,67734,32.97390187,308878,205417,66.50425087,2
Maharashtra,33,Risod,Dilip Rambhau Jadhao,MALE,54,GENERAL,VBA,34475,16.78293423,308878,205417,66.50425087,3
Maharashtra,33,Risod,Sanap Vishwnath Ashruji,MALE,48,GENERAL,SHS,23075,11.23324749,308878,205417,66.50425087,4
Maharashtra,33,Risod,NOTA,NOTA,0,NOTA,NOTA,1534,0.746773636,308878,205417,66.50425087,5
Maharashtra,33,Risod,Vishwanath Tukaram Shevale,MALE,64,GENERAL,IND,1405,0.683974549,308878,205417,66.50425087,6
Maharashtra,33,Risod,Chetan Wamanrao Ingale,MALE,34,GENERAL,IND,1039,0.505800396,308878,205417,66.50425087,7
Maharashtra,33,Risod,Tasvarkha Gulam Gauskha,MALE,34,GENERAL,IND,988,0.48097285,308878,205417,66.50425087,8
Maharashtra,33,Risod,Anil Rangrao Ghuge,MALE,37,GENERAL,IND,746,0.363163711,308878,205417,66.50425087,9
Maharashtra,33,Risod,Dattarao Bhikaji Dhande,MALE,52,SC,AIMIM,679,0.330547131,308878,205417,66.50425087,10
Maharashtra,33,Risod,Prashant Vishnu Bakal,MALE,28,GENERAL,IND,650,0.316429507,308878,205417,66.50425087,11
Maharashtra,33,Risod,Dr. Prashant Gawande Patil,MALE,46,GENERAL,SBBGP,639,0.311074546,308878,205417,66.50425087,12
Maharashtra,33,Risod,She. Khaja She. Farid,MALE,43,GENERAL,BSP,598,0.291115146,308878,205417,66.50425087,13
Maharashtra,33,Risod,Rajesh Shrikrushna Ambhore,MALE,38,SC,BVA,596,0.290141517,308878,205417,66.50425087,14
Maharashtra,33,Risod,Vijaykumar Wamanrao Ulhamale,MALE,44,GENERAL,MNS,586,0.285273371,308878,205417,66.50425087,15
Maharashtra,33,Risod,Dr. Radhakisan Madhukarrao Kshirsagar,MALE,44,GENERAL,IND,486,0.236591908,308878,205417,66.50425087,16
Maharashtra,33,Risod,Dr. Rajiv Nandkishor Agrawal,MALE,54,GENERAL,IND,312,0.151886163,308878,205417,66.50425087,17
Maharashtra,34,Washim ,Lakhan Sahadeo Malik,MALE,62,SC,BJP,66159,32.0021477,349279,206733,59.18849974,1
Maharashtra,34,Washim ,Siddharth Akaramji Deole,MALE,44,SC,VBA,52464,25.37766104,349279,206733,59.18849974,2
Maharashtra,34,Washim ,Pendharkar Shashikant Yashwantrao,MALE,51,SC,IND,45407,21.96407927,349279,206733,59.18849974,3
Maharashtra,34,Washim ,Rajani Mahadev Rathod,FEMALE,55,SC,INC,30716,14.85781177,349279,206733,59.18849974,4
Maharashtra,34,Washim ,Dr. Bharat Laxman Nandure,MALE,34,SC,CPI,1655,0.800549501,349279,206733,59.18849974,5
Maharashtra,34,Washim ,NOTA,NOTA,0,NOTA,NOTA,1491,0.721220125,349279,206733,59.18849974,6
Maharashtra,34,Washim ,Sachin Wamanrao Pattebahadur,MALE,40,SC,IND,1411,0.682522868,349279,206733,59.18849974,7
Maharashtra,34,Washim ,Mahada Ashru Hiwale,MALE,33,SC,VMP,1411,0.682522868,349279,206733,59.18849974,8
Maharashtra,34,Washim ,Bhalerao Dipak Ramesh,MALE,29,SC,IND,1314,0.635602444,349279,206733,59.18849974,9
Maharashtra,34,Washim ,Rahul Jaikumar Balkhande,MALE,31,SC,SBBGP,1074,0.519510673,349279,206733,59.18849974,10
Maharashtra,34,Washim ,Santosh Bansi Kodisangat,MALE,38,SC,PHJSP,1069,0.517092095,349279,206733,59.18849974,11
Maharashtra,34,Washim ,Bhagwat Sakharam Ranbawale,MALE,47,SC,IND,978,0.473073965,349279,206733,59.18849974,12
Maharashtra,34,Washim ,Dilip Pandurang Bhojraj,MALE,55,SC,BSP,846,0.409223491,349279,206733,59.18849974,13
Maharashtra,34,Washim ,Saurabh Ravindra Gaikwad,MALE,25,SC,BMUP,738,0.356982194,349279,206733,59.18849974,14
Maharashtra,35,Karanja,PATNI RAJENDRA SUKHANAND,MALE,55,GENERAL,BJP,73205,39.28529263,301654,186342,61.77342253,1
Maharashtra,35,Karanja,DAHAKE PRAKASH UTTAMRAO,MALE,66,GENERAL,NCP,50481,27.090511,301654,186342,61.77342253,2
Maharashtra,35,Karanja,MO. YUSUF MO. SHAFI PUNJANI,MALE,44,GENERAL,BSP,41907,22.48929388,301654,186342,61.77342253,3
Maharashtra,35,Karanja,DR. RAM SHESHRAO CHAVHAN,MALE,44,GENERAL,VBA,12493,6.704339333,301654,186342,61.77342253,4
Maharashtra,35,Karanja,DR. SUBHASH PANDURANG RATHOD,MALE,56,GENERAL,MNS,2160,1.159158966,301654,186342,61.77342253,5
Maharashtra,35,Karanja,DIGAMBAR NARENDRA CHAVHAN,MALE,32,GENERAL,IND,1816,0.974552168,301654,186342,61.77342253,6
Maharashtra,35,Karanja,NOTA,NOTA,0,NOTA,NOTA,1142,0.612851638,301654,186342,61.77342253,7
Maharashtra,35,Karanja,ANNASAHEB UTTAM RODGE,MALE,58,SC,IND,566,0.303742581,301654,186342,61.77342253,8
Maharashtra,35,Karanja,VINOD PANJABRAO NANDAGAVALI,MALE,32,SC,IND,495,0.265640596,301654,186342,61.77342253,9
Maharashtra,35,Karanja,ADESH RAMBHAU GAWAI,MALE,44,SC,BMUP,412,0.22109884,301654,186342,61.77342253,10
Maharashtra,35,Karanja,MANISH DAMODAR MODAK,MALE,43,GENERAL,PHJSP,408,0.218952249,301654,186342,61.77342253,11
Maharashtra,35,Karanja,KARIM SATTAR SHEIKH,MALE,32,GENERAL,RUC,369,0.19802299,301654,186342,61.77342253,12
Maharashtra,35,Karanja,CO. RAMKRUSHNA PUNDLIKRAO SAWAKE,MALE,44,GENERAL,CPIM,278,0.149188052,301654,186342,61.77342253,13
Maharashtra,35,Karanja,MANIK MAHADEVRAO PAWADE,MALE,46,GENERAL,SBBGP,264,0.141674985,301654,186342,61.77342253,14
Maharashtra,35,Karanja,PURUSHOTTAM NAGOJI THOMBE,MALE,52,GENERAL,RPIR,189,0.10142641,301654,186342,61.77342253,15
Maharashtra,35,Karanja,MURLIDHAR LALSING PAWAR,MALE,60,GENERAL,VINPA,157,0.084253684,301654,186342,61.77342253,16
Maharashtra,36,Dhamamgaon railway,ADSAD PRATAP ARUNBHAU,MALE,41,GENERAL,BJP,90832,43.29043942,314698,209820,66.67344565,1
Maharashtra,36,Dhamamgaon railway,JAGTAP VIRENDRA WALMIKRAO,MALE,56,GENERAL,INC,81313,38.75369364,314698,209820,66.67344565,2
Maharashtra,36,Dhamamgaon railway,VISHWAKARMA NILESH TARACHAND,MALE,39,GENERAL,VBA,23779,11.33304737,314698,209820,66.67344565,3
Maharashtra,36,Dhamamgaon railway,PRAVIN DINKARRAO GHUIKHEDKAR,MALE,52,GENERAL,IND,2668,1.271566104,314698,209820,66.67344565,4
Maharashtra,36,Dhamamgaon railway,ABHIJIT PRAVIN DHEPE,MALE,44,GENERAL,IND,2553,1.21675722,314698,209820,66.67344565,5
Maharashtra,36,Dhamamgaon railway,SAVITA BHIMRAO KATAKTALWARE,FEMALE,35,SC,BSP,2196,1.046611381,314698,209820,66.67344565,6
Maharashtra,36,Dhamamgaon railway,FIROZ PATHAN,MALE,38,GENERAL,IND,1030,0.490896959,314698,209820,66.67344565,7
Maharashtra,36,Dhamamgaon railway,MAROTI NAMADEV SAHARE,MALE,46,SC,IND,988,0.470879802,314698,209820,66.67344565,8
Maharashtra,36,Dhamamgaon railway,SHAILESH DIWAKAR ROHANKAR,MALE,40,GENERAL,IND,843,0.401772948,314698,209820,66.67344565,9
Maharashtra,36,Dhamamgaon railway,NOTA,NOTA,0,NOTA,NOTA,788,0.375560004,314698,209820,66.67344565,10
Maharashtra,36,Dhamamgaon railway,VISHAL UTTAMRAO GHADGE,MALE,29,GENERAL,ABHM,418,0.199218378,314698,209820,66.67344565,11
Maharashtra,36,Dhamamgaon railway,CHANDRDEEP ALIAS NANASAHEB SHANKARRAO DONGARE,MALE,59,SC,IND,405,0.193022591,314698,209820,66.67344565,12
Maharashtra,36,Dhamamgaon railway,SONWANE AWADHUT VISHWANATH,MALE,31,ST,IND,249,0.118673148,314698,209820,66.67344565,13
Maharashtra,36,Dhamamgaon railway,CHAUDHARI WASUDEO KASHINATHRAO,MALE,62,GENERAL,JANADIP,247,0.11771995,314698,209820,66.67344565,14
Maharashtra,36,Dhamamgaon railway,NILAM DEVIDAS RANGARKAR,MALE,45,SC,IND,239,0.113907159,314698,209820,66.67344565,15
Maharashtra,36,Dhamamgaon railway,SUNITA VIJAY RAIBOLE,FEMALE,50,SC,PPID,235,0.112000763,314698,209820,66.67344565,16
Maharashtra,36,Dhamamgaon railway,GAURAV SUDHAKARRAO SAWALAKHE,MALE,30,GENERAL,IND,229,0.109141169,314698,209820,66.67344565,17
Maharashtra,36,Dhamamgaon railway,UTTAMRAO JUNGLUJI GAWAI,MALE,74,GENERAL,RP(K),229,0.109141169,314698,209820,66.67344565,18
Maharashtra,36,Dhamamgaon railway,DESHMUKH PRAVINYA PRAMODRAO,MALE,27,GENERAL,IND,224,0.106758174,314698,209820,66.67344565,19
Maharashtra,36,Dhamamgaon railway,KHOBRAGADE HARSHWARDHAN BALIRAMJI,MALE,37,SC,BVA,222,0.105804976,314698,209820,66.67344565,20
Maharashtra,36,Dhamamgaon railway,SANDEEP BABULAL MESHRAM,MALE,32,SC,IND,133,0.063387666,314698,209820,66.67344565,21
Maharashtra,37,Badnera,Ravi Rana,MALE,40,GENERAL,IND,90460,48.46114697,355888,186665,52.45049004,1
Maharashtra,37,Badnera,Band Priti Sanjay,FEMALE,43,GENERAL,SHS,74919,40.13553692,355888,186665,52.45049004,2
Maharashtra,37,Badnera,Pramod Yashwantrao Ingale,MALE,49,SC,VBA,8205,4.39557496,355888,186665,52.45049004,3
Maharashtra,37,Badnera,Sheela Santosh Meshram,FEMALE,39,SC,IND,3740,2.003589318,355888,186665,52.45049004,4
Maharashtra,37,Badnera,Adv. Vilas Devidas Gawande,MALE,44,SC,BSP,3419,1.831623497,355888,186665,52.45049004,5
Maharashtra,37,Badnera,NOTA,NOTA,0,NOTA,NOTA,1329,0.711970643,355888,186665,52.45049004,6
Maharashtra,37,Badnera,Shekh Shaphi Abdul Haphij,MALE,44,GENERAL,IND,767,0.410896526,355888,186665,52.45049004,7
Maharashtra,37,Badnera,Mrudula Kishor Sonone,FEMALE,49,SC,IND,712,0.381431977,355888,186665,52.45049004,8
Maharashtra,37,Badnera,Rani Patil,FEMALE,29,SC,IND,708,0.379289101,355888,186665,52.45049004,9
